TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	STRATUM	ITA1306	ITA - REGION 13 stratum 06 : [Region 13] Veneto (Rovigo) Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA1307	ITA - REGION 13 stratum 07 : [Region 13] Veneto (Rovigo) Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA1308	ITA - REGION 13 stratum 08 : [Region 13] Veneto (Rovigo) Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA1309	ITA - REGION 13 stratum 09 : [Region 13] Veneto (Rovigo) Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA1310	ITA - REGION 13 stratum 10 : [Region 13] Veneto (Rovigo) Formazione Professionale
1	File Information	Variable Values	Variable Values	STRATUM	ITA1401	ITA - REGION 14 stratum 01 : [Region 14] Abruzzo Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA1402	ITA - REGION 14 stratum 02 : [Region 14] Abruzzo Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA1403	ITA - REGION 14 stratum 03 : [Region 14] Abruzzo Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA1404	ITA - REGION 14 stratum 04 : [Region 14] Abruzzo Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA1405	ITA - REGION 14 stratum 05 : [Region 14] Abruzzo Formazione Professionale
1	File Information	Variable Values	Variable Values	STRATUM	ITA1501	ITA - REGION 15 stratum 01 : [Region 15] Calabria Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA1502	ITA - REGION 15 stratum 02 : [Region 15] Calabria Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA1503	ITA - REGION 15 stratum 03 : [Region 15] Calabria Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA1504	ITA - REGION 15 stratum 04 : [Region 15] Calabria Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA1505	ITA - REGION 15 stratum 05 : [Region 15] Calabria Formazione Professionale
1	File Information	Variable Values	Variable Values	STRATUM	ITA1601	ITA - REGION 16 stratum 01 : [Region 16] Lazio Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA1602	ITA - REGION 16 stratum 02 : [Region 16] Lazio Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA1603	ITA - REGION 16 stratum 03 : [Region 16] Lazio Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA1604	ITA - REGION 16 stratum 04 : [Region 16] Lazio Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA1701	ITA - REGION 17 stratum 01 : [Region 17] Marche Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA1702	ITA - REGION 17 stratum 02 : [Region 17] Marche Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA1703	ITA - REGION 17 stratum 03 : [Region 17] Marche Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA1704	ITA - REGION 17 stratum 04 : [Region 17] Marche Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA1705	ITA - REGION 17 stratum 05 : [Region 17] Marche Formazione Professionale
1	File Information	Variable Values	Variable Values	STRATUM	ITA1801	ITA - REGION 18 stratum 01 : [Region 18] Molise Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA1802	ITA - REGION 18 stratum 02 : [Region 18] Molise Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA1803	ITA - REGION 18 stratum 03 : [Region 18] Molise Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA1804	ITA - REGION 18 stratum 04 : [Region 18] Molise Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA1901	ITA - REGION 19 stratum 01 : [Region 19] Toscana Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA1902	ITA - REGION 19 stratum 02 : [Region 19] Toscana Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA1903	ITA - REGION 19 stratum 03 : [Region 19] Toscana Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA1904	ITA - REGION 19 stratum 04 : [Region 19] Toscana Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA1905	ITA - REGION 19 stratum 05 : [Region 19] Toscana Formazione Professionale
1	File Information	Variable Values	Variable Values	STRATUM	ITA2001	ITA - REGION 20 stratum 01 : [Region 20] Umbria Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA2002	ITA - REGION 20 stratum 02 : [Region 20] Umbria Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA2003	ITA - REGION 20 stratum 03 : [Region 20] Umbria Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA2004	ITA - REGION 20 stratum 04 : [Region 20] Umbria Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA2005	ITA - REGION 20 stratum 05 : [Region 20] Umbria Formazione Professionale
1	File Information	Variable Values	Variable Values	STRATUM	ITA2101	ITA - REGION 21 stratum 01 : [Region 21] Valle dAosta Licei
1	File Information	Variable Values	Variable Values	STRATUM	ITA2102	ITA - REGION 21 stratum 02 : [Region 21] Valle dAosta Tecnici
1	File Information	Variable Values	Variable Values	STRATUM	ITA2103	ITA - REGION 21 stratum 03 : [Region 21] Valle dAosta Professionali
1	File Information	Variable Values	Variable Values	STRATUM	ITA2104	ITA - REGION 21 stratum 04 : [Region 21] Valle dAosta Medie
1	File Information	Variable Values	Variable Values	STRATUM	ITA9797	Undisclosed STRATUM - Italy
1	File Information	Variable Values	Variable Values	STRATUM	JOR0001	JOR - stratum 01 : Public_Discovery
1	File Information	Variable Values	Variable Values	STRATUM	JOR0002	JOR - stratum 02 : Public_Madrasati
1	File Information	Variable Values	Variable Values	STRATUM	JOR0003	JOR - stratum 03 : Public_ERSP
1	File Information	Variable Values	Variable Values	STRATUM	JOR0004	JOR - stratum 04 : Public_CIDA
1	File Information	Variable Values	Variable Values	STRATUM	JOR0005	JOR - stratum 05 : Public_other
1	File Information	Variable Values	Variable Values	STRATUM	JOR0006	JOR - stratum 06 : UNRWA
1	File Information	Variable Values	Variable Values	STRATUM	JOR0007	JOR - stratum 07 : Private
1	File Information	Variable Values	Variable Values	STRATUM	JOR9797	Undisclosed STRATUM - Jordan
1	File Information	Variable Values	Variable Values	STRATUM	JPN0101	JPN - stratum 01 : 01: Public and Academic
1	File Information	Variable Values	Variable Values	STRATUM	JPN0202	JPN - stratum 02 : 02: Public and Practical
1	File Information	Variable Values	Variable Values	STRATUM	JPN0203	JPN - stratum 03 : 03: Private and Academic
1	File Information	Variable Values	Variable Values	STRATUM	JPN0204	JPN - stratum 04 : 04: Private and Practical
1	File Information	Variable Values	Variable Values	STRATUM	JPN9797	Undisclosed STRATUM - Japan
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0001	KAZ - stratum 01 : Akmolinskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0002	KAZ - stratum 02 : Akmolinskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0003	KAZ - stratum 03 : Akmolinskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0004	KAZ - stratum 04 : Aktubinskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0005	KAZ - stratum 05 : Aktubinskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0006	KAZ - stratum 06 : Aktubinskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0007	KAZ - stratum 07 : Almatinskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0008	KAZ - stratum 08 : Almatinskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0009	KAZ - stratum 09 : Almatinskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0010	KAZ - stratum 10 : Almatinskaya oblast, Kazakh and other or uighur
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0011	KAZ - stratum 11 : Almatinskaya oblast, russian and uighur
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0012	KAZ - stratum 12 : Almatinskaya oblast, russian and kazakh and uighur
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0013	KAZ - stratum 13 : Astana city, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0014	KAZ - stratum 14 : Astana city, russian
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0015	KAZ - stratum 15 : Astana city, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0016	KAZ - stratum 16 : Atyrauskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0017	KAZ - stratum 17 : Atyrauskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0018	KAZ - stratum 18 : Atyrauskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0019	KAZ - stratum 19 : East-Kazakhstan oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0020	KAZ - stratum 20 : East-Kazakhstan oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0021	KAZ - stratum 21 : East-Kazakhstan oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0022	KAZ - stratum 22 : Almaty city, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0023	KAZ - stratum 23 : Almaty city, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0024	KAZ - stratum 24 : Almaty city, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0025	KAZ - stratum 25 : Almaty city, russian and uighur w/wo kazakh
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0026	KAZ - stratum 26 : Zhambylskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0027	KAZ - stratum 27 : Zhambylskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0028	KAZ - stratum 28 : Zhambylskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0029	KAZ - stratum 29 : West-Kazakhstan oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0030	KAZ - stratum 30 : West-Kazakhstan oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0031	KAZ - stratum 31 : West-Kazakhstan oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0032	KAZ - stratum 32 : Karagandinskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0033	KAZ - stratum 33 : Karagandinskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0034	KAZ - stratum 34 : Karagandinskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0035	KAZ - stratum 35 : Kostanayskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0036	KAZ - stratum 36 : Kostanayskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0037	KAZ - stratum 37 : Kostanayskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0038	KAZ - stratum 38 : Kyzyl-Ordinskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0039	KAZ - stratum 39 : Kyzyl-Ordinskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0040	KAZ - stratum 40 : Kyzyl-Ordinskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0041	KAZ - stratum 41 : Mangystauskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0042	KAZ - stratum 42 : Mangystauskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0043	KAZ - stratum 43 : Mangystauskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0044	KAZ - stratum 44 : Pavlodarskaya oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0045	KAZ - stratum 45 : Pavlodarskaya oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0046	KAZ - stratum 46 : Pavlodarskaya oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0047	KAZ - stratum 47 : North-Kazakhstan oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0048	KAZ - stratum 48 : North-Kazakhstan oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0049	KAZ - stratum 49 : North-Kazakhstan oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0050	KAZ - stratum 50 : South-Kazakhstan oblast, kazakh only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0051	KAZ - stratum 51 : South-Kazakhstan oblast, russian only
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0052	KAZ - stratum 52 : South-Kazakhstan oblast, both
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0053	KAZ - stratum 53 : South-Kazakhstan oblast, kazakh and other
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0054	KAZ - stratum 54 : South-Kazakhstan oblast, kazakh and uzbek
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0055	KAZ - stratum 55 : South-Kazakhstan oblast, kazakh and uzbek and other
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0056	KAZ - stratum 56 : South-Kazakhstan oblast, russian and uzbek
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0057	KAZ - stratum 57 : South-Kazakhstan oblast, russian and kazakh and uzbek
1	File Information	Variable Values	Variable Values	STRATUM	KAZ0058	KAZ - stratum 58 : South-Kazakhstan oblast, russian and kazakh and other
1	File Information	Variable Values	Variable Values	STRATUM	KAZ9797	Undisclosed STRATUM - Kazakhstan
1	File Information	Variable Values	Variable Values	STRATUM	KOR0101	KOR - stratum 01 : Stratum 1:  Lower secondary/General
1	File Information	Variable Values	Variable Values	STRATUM	KOR0202	KOR - stratum 02 : Stratum 2:  Upper secondary/General
1	File Information	Variable Values	Variable Values	STRATUM	KOR0302	KOR - stratum 02 : Stratum 2:  Upper secondary/General
1	File Information	Variable Values	Variable Values	STRATUM	KOR0403	KOR - stratum 03 : Stratum 3: Upper secondary/Vocational
1	File Information	Variable Values	Variable Values	STRATUM	KOR9797	Undisclosed STRATUM - Korea
1	File Information	Variable Values	Variable Values	STRATUM	LIE9797	Undisclosed STRATUM - Liechtenstein
1	File Information	Variable Values	Variable Values	STRATUM	LIE9901	LIE - stratum 01 : Liechtenstein
1	File Information	Variable Values	Variable Values	STRATUM	LTU0001	LTU - stratum 01 : Capital-Basic
1	File Information	Variable Values	Variable Values	STRATUM	LTU0002	LTU - stratum 02 : Capital-Secondary
1	File Information	Variable Values	Variable Values	STRATUM	LTU0003	LTU - stratum 03 : Capital-Gymnasium
1	File Information	Variable Values	Variable Values	STRATUM	LTU0004	LTU - stratum 04 : Capital-Other
1	File Information	Variable Values	Variable Values	STRATUM	LTU0005	LTU - stratum 05 : City-Basic
1	File Information	Variable Values	Variable Values	STRATUM	LTU0006	LTU - stratum 06 : City-Secondary
1	File Information	Variable Values	Variable Values	STRATUM	LTU0007	LTU - stratum 07 : City-Gymnasium
1	File Information	Variable Values	Variable Values	STRATUM	LTU0008	LTU - stratum 08 : City-Other
1	File Information	Variable Values	Variable Values	STRATUM	LTU0009	LTU - stratum 09 : Town-Basic
1	File Information	Variable Values	Variable Values	STRATUM	LTU0010	LTU - stratum 10 : Town-Secondary
1	File Information	Variable Values	Variable Values	STRATUM	LTU0011	LTU - stratum 11 : Town-Gymnasium
1	File Information	Variable Values	Variable Values	STRATUM	LTU0012	LTU - stratum 12 : Town-Other
1	File Information	Variable Values	Variable Values	STRATUM	LTU0013	LTU - stratum 13 : Village-Basic
1	File Information	Variable Values	Variable Values	STRATUM	LTU0014	LTU - stratum 14 : Village-Secondary
