TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	ausST20Q02	8207	Falkland Islands
1	File Information	Variable Values	Variable Values	ausST20Q02	8213	Peru
1	File Information	Variable Values	Variable Values	ausST20Q02	8215	Uruguay
1	File Information	Variable Values	Variable Values	ausST20Q02	8216	Venezuela
1	File Information	Variable Values	Variable Values	ausST20Q02	8303	El Salvador
1	File Information	Variable Values	Variable Values	ausST20Q02	8306	Mexico
1	File Information	Variable Values	Variable Values	ausST20Q02	8402	Antigua and Barbuda
1	File Information	Variable Values	Variable Values	ausST20Q02	8415	Jamaica
1	File Information	Variable Values	Variable Values	ausST20Q02	8425	Trinidad and Tobago
1	File Information	Variable Values	Variable Values	ausST20Q02	9107	Congo
1	File Information	Variable Values	Variable Values	ausST20Q02	9115	Ghana
1	File Information	Variable Values	Variable Values	ausST20Q02	9116	Guinea
1	File Information	Variable Values	Variable Values	ausST20Q02	9118	Liberia
1	File Information	Variable Values	Variable Values	ausST20Q02	9123	Niger
1	File Information	Variable Values	Variable Values	ausST20Q02	9124	Nigeria
1	File Information	Variable Values	Variable Values	ausST20Q02	9127	Sierra Leone
1	File Information	Variable Values	Variable Values	ausST20Q02	9128	Togo
1	File Information	Variable Values	Variable Values	ausST20Q02	9201	Angola
1	File Information	Variable Values	Variable Values	ausST20Q02	9203	Burundi
1	File Information	Variable Values	Variable Values	ausST20Q02	9207	Ethiopia
1	File Information	Variable Values	Variable Values	ausST20Q02	9208	Kenya
1	File Information	Variable Values	Variable Values	ausST20Q02	9213	Malawi
1	File Information	Variable Values	Variable Values	ausST20Q02	9214	Mauritius
1	File Information	Variable Values	Variable Values	ausST20Q02	9217	Namibia
1	File Information	Variable Values	Variable Values	ausST20Q02	9221	Rwanda
1	File Information	Variable Values	Variable Values	ausST20Q02	9223	Seychelles
1	File Information	Variable Values	Variable Values	ausST20Q02	9224	Somalia
1	File Information	Variable Values	Variable Values	ausST20Q02	9225	South Africa
1	File Information	Variable Values	Variable Values	ausST20Q02	9227	Tanzania
1	File Information	Variable Values	Variable Values	ausST20Q02	9228	Uganda
1	File Information	Variable Values	Variable Values	ausST20Q02	9231	Zambia
1	File Information	Variable Values	Variable Values	ausST20Q02	9232	Zimbabwe
1	File Information	Variable Values	Variable Values	ausST20Q02	9999	Missing
1	File Information	Variable Values	Variable Values	ausST20Q03	1101	Australia
1	File Information	Variable Values	Variable Values	ausST20Q03	1201	New Zealand
1	File Information	Variable Values	Variable Values	ausST20Q03	1301	New Caledonia
1	File Information	Variable Values	Variable Values	ausST20Q03	1302	Papua New Guinea
1	File Information	Variable Values	Variable Values	ausST20Q03	1303	Solomon Islands
1	File Information	Variable Values	Variable Values	ausST20Q03	1304	Vanuatu
1	File Information	Variable Values	Variable Values	ausST20Q03	1402	Kiribati
1	File Information	Variable Values	Variable Values	ausST20Q03	1405	Nauru
1	File Information	Variable Values	Variable Values	ausST20Q03	1501	Cook islands
1	File Information	Variable Values	Variable Values	ausST20Q03	1502	Fiji
1	File Information	Variable Values	Variable Values	ausST20Q03	1503	French Polynesia
1	File Information	Variable Values	Variable Values	ausST20Q03	1504	Niue
1	File Information	Variable Values	Variable Values	ausST20Q03	1505	Samoa
1	File Information	Variable Values	Variable Values	ausST20Q03	1506	American Samoa
1	File Information	Variable Values	Variable Values	ausST20Q03	1508	Tonga
1	File Information	Variable Values	Variable Values	ausST20Q03	1511	Tuvalu
1	File Information	Variable Values	Variable Values	ausST20Q03	2102	England
1	File Information	Variable Values	Variable Values	ausST20Q03	2104	Northern Ireland
1	File Information	Variable Values	Variable Values	ausST20Q03	2105	Scotland
1	File Information	Variable Values	Variable Values	ausST20Q03	2106	Wales
1	File Information	Variable Values	Variable Values	ausST20Q03	2201	Ireland
1	File Information	Variable Values	Variable Values	ausST20Q03	2301	Austria
1	File Information	Variable Values	Variable Values	ausST20Q03	2302	Belgium
1	File Information	Variable Values	Variable Values	ausST20Q03	2303	France
1	File Information	Variable Values	Variable Values	ausST20Q03	2304	Germany
1	File Information	Variable Values	Variable Values	ausST20Q03	2308	Netherlands
1	File Information	Variable Values	Variable Values	ausST20Q03	2311	Switzerland
1	File Information	Variable Values	Variable Values	ausST20Q03	2401	Denmark
1	File Information	Variable Values	Variable Values	ausST20Q03	2403	Finland
1	File Information	Variable Values	Variable Values	ausST20Q03	2406	Norway
1	File Information	Variable Values	Variable Values	ausST20Q03	2407	Sweden
1	File Information	Variable Values	Variable Values	ausST20Q03	3104	Italy
1	File Information	Variable Values	Variable Values	ausST20Q03	3105	Malta
1	File Information	Variable Values	Variable Values	ausST20Q03	3106	Portugal
1	File Information	Variable Values	Variable Values	ausST20Q03	3108	Spain
1	File Information	Variable Values	Variable Values	ausST20Q03	3201	Albania
1	File Information	Variable Values	Variable Values	ausST20Q03	3202	Bosnia and Herzegovina
1	File Information	Variable Values	Variable Values	ausST20Q03	3203	Bulgaria
1	File Information	Variable Values	Variable Values	ausST20Q03	3204	Croatia
1	File Information	Variable Values	Variable Values	ausST20Q03	3205	Cyprus
1	File Information	Variable Values	Variable Values	ausST20Q03	3206	Macedonia
1	File Information	Variable Values	Variable Values	ausST20Q03	3207	Greece
1	File Information	Variable Values	Variable Values	ausST20Q03	3211	Romania
1	File Information	Variable Values	Variable Values	ausST20Q03	3212	Slovenia
1	File Information	Variable Values	Variable Values	ausST20Q03	3214	Montenegro
1	File Information	Variable Values	Variable Values	ausST20Q03	3215	Serbia
1	File Information	Variable Values	Variable Values	ausST20Q03	3301	Belarus
1	File Information	Variable Values	Variable Values	ausST20Q03	3302	Czech Republic
1	File Information	Variable Values	Variable Values	ausST20Q03	3304	Hungary
1	File Information	Variable Values	Variable Values	ausST20Q03	3305	Latvia
1	File Information	Variable Values	Variable Values	ausST20Q03	3306	Lithuania
1	File Information	Variable Values	Variable Values	ausST20Q03	3307	Poland
1	File Information	Variable Values	Variable Values	ausST20Q03	3308	Russian Federation
1	File Information	Variable Values	Variable Values	ausST20Q03	3311	Slovakia
1	File Information	Variable Values	Variable Values	ausST20Q03	3312	Ukraine
1	File Information	Variable Values	Variable Values	ausST20Q03	4101	Algeria
1	File Information	Variable Values	Variable Values	ausST20Q03	4102	Egypt
1	File Information	Variable Values	Variable Values	ausST20Q03	4103	Libya
1	File Information	Variable Values	Variable Values	ausST20Q03	4105	Sudan
1	File Information	Variable Values	Variable Values	ausST20Q03	4201	Bahrain
1	File Information	Variable Values	Variable Values	ausST20Q03	4202	Gaza Strip and West Bank
1	File Information	Variable Values	Variable Values	ausST20Q03	4203	Iran
1	File Information	Variable Values	Variable Values	ausST20Q03	4204	Iraq
1	File Information	Variable Values	Variable Values	ausST20Q03	4205	Israel
1	File Information	Variable Values	Variable Values	ausST20Q03	4206	Jordan
1	File Information	Variable Values	Variable Values	ausST20Q03	4207	Kuwait
1	File Information	Variable Values	Variable Values	ausST20Q03	4208	Lebanon
1	File Information	Variable Values	Variable Values	ausST20Q03	4211	Oman
1	File Information	Variable Values	Variable Values	ausST20Q03	4212	Qatar
1	File Information	Variable Values	Variable Values	ausST20Q03	4213	Saudi Arabia
1	File Information	Variable Values	Variable Values	ausST20Q03	4214	Syria
1	File Information	Variable Values	Variable Values	ausST20Q03	4215	Turkey
1	File Information	Variable Values	Variable Values	ausST20Q03	4216	United Arab Emirates
1	File Information	Variable Values	Variable Values	ausST20Q03	4217	Yemen
1	File Information	Variable Values	Variable Values	ausST20Q03	5101	Myanmar
1	File Information	Variable Values	Variable Values	ausST20Q03	5102	Cambodia
1	File Information	Variable Values	Variable Values	ausST20Q03	5103	Laos
